adm_cd,year,month,feature_name,shap_value
11010540,2024,3,avg_elevation,-0.8822657632082785
11010540,2024,3,avg_humi (%),0.14560832460819145
11010540,2024,3,avg_inte_illu (lux),-0.07611854378745204
11010540,2024,3,avg_noise (dB ),-0.005840314355358407
11010540,2024,3,avg_temp (℃),-3.1256834978584687
11010540,2024,3,avg_ultra_rays (UV),0.10571712128652992
11010540,2024,3,month_cos,-4.141020894939601
11010540,2024,3,month_sin,-2.083330170164146
11010540,2024,3,season_DJF,2.371516029073532
11010540,2024,3,season_JJA,-0.5085436102049902
11010540,2024,3,season_MAM,0.04307830399803946
11010540,2024,3,season_SON,0.10665709557083612
11010540,2024,3,water_smog_유무,-0.0010729169837952522
11010540,2024,3,year_norm,-0.3592113060953045
11010540,2024,3,그늘막 개수,-4.773101964463645e-05
11010540,2024,3,녹지율,0.0887141982031573
11010540,2024,3,누적_조성면적합계(m^2),-0.011785364158360762
11010540,2024,3,에너지사용량_가스,0.14214822642198435
11010540,2024,3,에너지사용량_전기,0.003936533122063901
11010540,2024,3,용적률_행정동별,0.06706671288448685
11010540,2024,3,인구밀도,-0.3052903678419062
11010540,2024,3,차량밀도,0.21581584912626214
11010540,2024,3,총_가로수_개수,-0.013598644912414774
11010540,2024,4,Albedo,1.7484975823515017
11010540,2024,4,Albedo_x_avg_temp,0.16807156847060298
11010540,2024,4,NDBI,0.7790975057891374
11010540,2024,4,NDVI,1.0527939011731986
11010540,2024,4,avg_elevation,-1.008267678708544
11010540,2024,4,avg_humi (%),-0.4907408162382735
11010540,2024,4,avg_inte_illu (lux),-0.07395643413939364
11010540,2024,4,avg_noise (dB ),-0.010130000877280103
11010540,2024,4,avg_temp (℃),-2.342872112094249
11010540,2024,4,avg_ultra_rays (UV),0.11060731199182233
11010540,2024,4,month_cos,3.425057436166882
11010540,2024,4,month_sin,-1.7334505952733925
11010540,2024,4,season_DJF,2.5791589368294705
11010540,2024,4,season_JJA,-0.621872063158416
11010540,2024,4,season_MAM,0.023411256879503163
11010540,2024,4,season_SON,0.19518812913068348
11010540,2024,4,water_smog_유무,-0.0010729169837952522
11010540,2024,4,year_norm,0.22138762727205288
11010540,2024,4,그늘막 개수,0.0010381409610378703
11010540,2024,4,녹지율,0.15379923269023196
11010540,2024,4,누적_조성면적합계(m^2),-0.020839384989949073
11010540,2024,4,에너지사용량_가스,0.0735008132179587
11010540,2024,4,에너지사용량_전기,0.05346774332074461
11010540,2024,4,용적률_행정동별,0.07008845603352949
11010540,2024,4,인구밀도,-0.26210876685853346
11010540,2024,4,차량밀도,0.23616705265715254
11010540,2024,4,총_가로수_개수,-0.010880231363188777
11010540,2024,5,Albedo,2.0829151203093206
11010540,2024,5,Albedo_x_avg_temp,0.2918651677427229
11010540,2024,5,NDBI,-3.520465825168161
11010540,2024,5,NDVI,2.569200045658353
11010540,2024,5,avg_elevation,-1.1013865990946867
11010540,2024,5,avg_humi (%),0.8465744513315356
11010540,2024,5,avg_inte_illu (lux),0.002354911037723188
11010540,2024,5,avg_noise (dB ),-0.058331458412973075
11010540,2024,5,avg_temp (℃),-1.6961145439437968
11010540,2024,5,avg_ultra_rays (UV),0.1357271771903727
11010540,2024,5,month_cos,5.930928578630438
11010540,2024,5,month_sin,-0.7265677261280005
11010540,2024,5,season_DJF,2.966620978113372
11010540,2024,5,season_JJA,-0.5937997543278212
11010540,2024,5,season_MAM,0.049923934906762224
11010540,2024,5,season_SON,0.2292326171118747
11010540,2024,5,water_smog_유무,-0.0010194917295424798
11010540,2024,5,year_norm,1.5582135147697664
11010540,2024,5,그늘막 개수,0.023985419203700467
11010540,2024,5,녹지율,0.05453932414951309
11010540,2024,5,누적_조성면적합계(m^2),-0.015153365317728103
11010540,2024,5,에너지사용량_가스,0.08638300344843979
11010540,2024,5,에너지사용량_전기,0.10897576395991299
11010540,2024,5,용적률_행정동별,0.16234575500684523
11010540,2024,5,인구밀도,-0.2126846733034071
11010540,2024,5,차량밀도,0.2695536965285588
11010540,2024,5,총_가로수_개수,0.00028621507453851884
11010540,2024,6,Albedo,-2.1677185308141045
11010540,2024,6,Albedo_x_avg_temp,1.1181489169398693
11010540,2024,6,NDBI,-3.356892170737859
11010540,2024,6,NDVI,2.835783201294707
11010540,2024,6,avg_elevation,-0.9502390277753353
11010540,2024,6,avg_humi (%),1.487402621884195
11010540,2024,6,avg_inte_illu (lux),0.02988522953996088
11010540,2024,6,avg_noise (dB ),-0.0477148394807623
11010540,2024,6,avg_temp (℃),-0.8653278403410017
11010540,2024,6,avg_ultra_rays (UV),0.09122061387271083
11010540,2024,6,month_cos,4.0186339198789955
11010540,2024,6,month_sin,-0.7753008722611213
11010540,2024,6,season_DJF,2.5443739894107233
11010540,2024,6,season_JJA,2.830445246142245
11010540,2024,6,season_MAM,0.08129178815702516
11010540,2024,6,season_SON,0.2802046182256541
11010540,2024,6,water_smog_유무,-0.0027117297034693747
11010540,2024,6,year_norm,3.0728683131273513
11010540,2024,6,그늘막 개수,0.03564543224449987
11010540,2024,6,녹지율,0.3087646224113254
11010540,2024,6,누적_조성면적합계(m^2),-0.023733910626016746
11010540,2024,6,에너지사용량_가스,0.11351454191092523
11010540,2024,6,에너지사용량_전기,0.0082508715093299
11010540,2024,6,용적률_행정동별,0.31512476738682454
11010540,2024,6,인구밀도,-0.27831101508720113
11010540,2024,6,차량밀도,0.3873044093236213
11010540,2024,6,총_가로수_개수,-0.02820500162544925
11010540,2024,7,Albedo,-4.621755133769708
11010540,2024,7,Albedo_x_avg_temp,-0.4928623833705133
11010540,2024,7,NDBI,-0.31735275729748763
11010540,2024,7,NDVI,-0.3922848858824384
11010540,2024,7,avg_elevation,-1.0681933217907178
11010540,2024,7,avg_humi (%),0.7491396565024613
11010540,2024,7,avg_inte_illu (lux),-0.009270534795021636
11010540,2024,7,avg_noise (dB ),-0.20183522705307336
11010540,2024,7,avg_temp (℃),-0.8782554223283859
11010540,2024,7,avg_ultra_rays (UV),0.003992158749265266
11010540,2024,7,month_cos,3.726427605219205
11010540,2024,7,month_sin,-0.19813534986556658
11010540,2024,7,season_DJF,2.34014973555158
11010540,2024,7,season_JJA,2.068059082859723
11010540,2024,7,season_MAM,0.11454381010986588
11010540,2024,7,season_SON,0.2662622189160126
11010540,2024,7,water_smog_유무,-0.0023718059683055384
11010540,2024,7,year_norm,2.1777369577784262
11010540,2024,7,그늘막 개수,-0.004207360228248674
11010540,2024,7,녹지율,0.03738300442159154
11010540,2024,7,누적_조성면적합계(m^2),0.0021526476965307933
11010540,2024,7,에너지사용량_가스,0.05334418604227432
11010540,2024,7,에너지사용량_전기,-0.06843015434815622
11010540,2024,7,용적률_행정동별,0.0842569274079261
11010540,2024,7,인구밀도,-0.4017638657790127
11010540,2024,7,차량밀도,0.4108532756624171
